,Parcel ID,Lat,Lng,Property address,Tax rate area,Neighborhood,Lot sq. ft.,Property class,Year built,Square feet,Rooms,Bedrooms,Bathrooms,ZIP code,Median Price(2017),Median $ per Sq. Ft.(2017),Transaction year,Transaction price
171,429-08-053,37.306142,-121.9035146,"1193 Crescent Dr San Jose, CA 95125",17108,0,6327,0,1941,2415,8,3,2.5,95125,1250000,713,2014,1083707
172,429-08-054,37.3059974,-121.9034633,"1195 Crescent Dr San Jose, CA 95125",17108,0,6042,0,1941,1453,6,2,2.0,95125,1250000,713,2005,341006
173,429-09-002,37.3048789,-121.904445,"1190 Glenn Av San Jose, CA 95125",17108,0,6500,0,1928,1234,7,2,1.0,95125,1250000,713,2014,21475
174,429-09-003,37.305023,-121.9044801,"1182 Glenn Av San Jose, CA 95125",17108,0,6500,0,1928,2679,9,4,3.0,95125,1250000,713,2017,612530
175,429-09-004,37.3051391,-121.904551,"1174 Glenn Av San Jose, CA 95125",17108,0,6500,0,2006,5510,10,3,3.5,95125,1250000,713,2012,412745
176,429-09-006,37.305389,-121.904641,"1162 Glenn Av San Jose, CA 95125",17108,0,6550,0,1927,1671,7,3,2.0,95125,1250000,713,2006,843800
177,429-09-009,37.305768,-121.90485,"1140 Glenn Av San Jose, CA 95125",17108,0,6600,0,1926,1896,7,3,2.5,95125,1250000,713,1986,124948
178,429-09-010,37.3058796,-121.9050043,"1134 Glenn Av San Jose, CA 95125",17108,0,6650,0,1926,1215,6,2,1.0,95125,1250000,713,2002,714091
179,429-09-011,37.3059941,-121.9050754,"1122 Glenn Av San Jose, CA 95125",17108,0,6650,0,1950,2100,7,3,3.0,95125,1250000,713,2013,792184
180,429-09-013,37.3062622,-121.9051909,"1110 Glenn Av San Jose, CA 95125",17108,0,6700,0,1928,1450,6,3,2.0,95125,1250000,713,1989,143858
181,429-09-023,37.3050728,-121.9040785,"1199 Meredith Av San Jose, CA 95125",17108,0,9028,0,1948,1746,7,3,2.0,95125,1250000,713,2011,23665
182,429-09-024,37.3044355,-121.9052994,"1198 Cherry Av San Jose, CA 95125",17108,0,6450,0,1938,1762,7,3,2.0,95125,1250000,713,2011,21475
183,429-09-025,37.3045461,-121.9053883,"1192 Cherry Av San Jose, CA 95125",17108,0,6500,0,1929,1625,7,3,1.0,95125,1250000,713,2017,21475
184,429-09-027,37.3048106,-121.9055111,"1176 Cherry Av San Jose, CA 95125",17108,0,6500,0,1928,1175,5,2,1.0,95125,1250000,713,2014,21475
185,429-09-030,37.3052618,-121.9057784,"1152 Cherry Av San Jose, CA 95125",17108,0,13000,0,1923,3874,11,6,3.5,95125,1250000,713,2015,30433
186,429-09-031,37.305442,-121.9058948,"1136 Cherry Av San Jose, CA 95125",17108,0,9100,0,1928,2597,8,3,1.5,95125,1250000,713,1991,388531
187,429-09-032,37.305629,-121.9059375,"1124 Cherry Av San Jose, CA 95125",17108,0,7800,0,1928,1822,7,3,2.0,95125,1250000,713,2006,888659
188,429-09-033,37.3058505,-121.9061112,"1100 Cherry Av San Jose, CA 95125",17108,0,10800,0,1924,3032,11,4,2.5,95125,1250000,713,1999,206367
189,429-09-036,37.3062207,-121.905682,"1105 Glenn Av San Jose, CA 95125",17108,0,3690,0,1926,1086,5,2,1.0,95125,1250000,713,2016,614346
190,429-09-037,37.3061084,-121.9056508,"1109 Glenn Av San Jose, CA 95125",17108,0,3864,0,1926,1257,8,3,2.5,95125,1250000,713,2017,325321
191,429-09-038,37.3059954,-121.9055885,"1117 Glenn Av San Jose, CA 95125",17108,0,6500,0,1928,1700,8,3,2.0,95125,1250000,713,2007,21571
192,429-09-040,37.3056216,-121.9053787,"1131 Glenn Av San Jose, CA 95125",17108,0,6500,0,2012,2477,7,2,1.0,95125,1250000,713,2005,21475
193,429-09-041,37.305584,-121.905432,"1137 Glenn Av San Jose, CA 95125",17108,0,6500,0,1928,1364,6,2,1.0,95125,1250000,713,1987,31031
194,429-09-042,37.3054787,-121.9053455,"1145 Glenn Av San Jose, CA 95125",17108,0,6500,0,1926,2423,9,4,2.0,95125,1250000,713,1998,445757
195,429-09-043,37.3053808,-121.9052281,"1153 Glenn Av San Jose, CA 95125",17108,0,6500,0,1926,2462,9,5,2.0,95125,1250000,713,2016,147169
196,429-09-045,37.3051158,-121.9051233,"1167 Glenn Av San Jose, CA 95125",17108,0,6500,0,1927,1867,7,3,2.0,95125,1250000,713,2015,623963
197,429-09-047,37.3048712,-121.9049692,"1181 Glenn Av San Jose, CA 95125",17108,0,6450,0,1926,1781,7,3,2.0,95125,1250000,713,2003,182829
198,429-10-011,37.3057119,-121.9067136,"1260 Willow St San Jose, CA 95125",17108,0,6372,0,1947,1526,5,3,1.0,95125,1250000,713,2016,659201
199,429-10-013,37.3054464,-121.9064965,"1123 Cherry Av San Jose, CA 95125",17108,0,6780,0,1951,3323,11,5,3.0,95125,1250000,713,2005,1501305
200,429-10-014,37.3052942,-121.9064507,"1133 Cherry Av San Jose, CA 95125",17108,0,6780,0,1948,3001,8,4,3.5,95125,1250000,713,2016,214702
201,429-10-015,37.3051568,-121.9063557,"1143 Cherry Av San Jose, CA 95125",17108,0,6780,0,1950,2012,6,2,2.0,95125,1250000,713,1988,242527
202,429-10-018,37.3047172,-121.9061103,"1173 Cherry Av San Jose, CA 95125",17108,0,6780,0,1948,1786,6,3,2.0,95125,1250000,713,1985,31031
203,429-10-019,37.3045335,-121.9060188,"1183 Cherry Av San Jose, CA 95125",17108,0,6780,0,1951,1808,5,2,1.5,95125,1250000,713,1994,22268
204,429-10-021,37.3042323,-121.905885,"1199 Cherry Av San Jose, CA 95125",17108,0,7006,0,1948,1331,6,3,1.0,95125,1250000,713,2016,1077966
205,429-10-027,37.3051411,-121.9078039,"1290 Willow St San Jose, CA 95125",17108,0,11770,0,1949,2449,7,2,2.5,95125,1250000,713,1973,28639
206,429-12-007,37.3022794,-121.9097606,"1346 Britton Av San Jose, CA 95125",17108,0,8800,0,1951,2231,8,3,3.0,95125,1250000,713,2015,1106696
207,429-12-008,37.3023336,-121.9095439,"1342 Britton Av San Jose, CA 95125",17108,0,9900,0,1951,2100,7,2,2.0,95125,1250000,713,2000,714740
208,429-04-036,37.3063746,-121.8953568,"976 Longley Av San Jose, CA 95125",17108,0,5336,0,1925,1400,6,3,1.0,95125,1250000,713,2015,745824
209,429-12-010,37.3024985,-121.9090669,"1334 Britton Av San Jose, CA 95125",17108,0,11925,0,2005,3562,11,4,3.5,95125,1250000,713,2011,419416
210,429-12-015,37.3026523,-121.9081662,"1285 Ridley WY San Jose, CA 95125",17108,0,9928,0,2006,2600,8,4,3.5,95125,1250000,713,2007,824005
211,429-12-016,37.3024769,-121.9080548,"1321 Ridley WY San Jose, CA 95125",17108,0,15030,0,1994,3085,8,3,3.0,95125,1250000,713,1999,810478
212,429-12-017,37.3022988,-121.9079253,"1325 Ridley WY San Jose, CA 95125",17108,0,7200,0,1952,2034,7,3,2.5,95125,1250000,713,2015,104996
213,429-12-021,37.3020299,-121.9084328,"1333 Glen Dell Dr San Jose, CA 95125",17108,0,11220,0,1951,2204,8,3,2.0,95125,1250000,713,2010,39572
214,429-12-022,37.3019883,-121.9086372,"1337 Glen Dell Dr San Jose, CA 95125",17108,0,10560,0,1951,1429,6,3,1.5,95125,1250000,713,2011,662342
215,429-12-025,37.302012,-121.909239,"1345 Glen Dell Dr San Jose, CA 95125",17108,0,8204,0,1953,2533,9,4,3.0,95125,1250000,713,2014,990692
216,429-12-029,37.3015336,-121.9085945,"1338 Glen Dell Dr San Jose, CA 95125",17108,0,12312,0,1953,3446,10,5,3.0,95125,1250000,713,2015,550328
217,429-12-009,37.3024358,-121.9093717,"1338 Britton Av San Jose, CA 95125",17108,0,10875,0,1951,1890,7,3,2.0,95125,1250000,713,1998,28639
218,429-12-030,37.3015752,-121.9082786,"1332 Glen Dell Dr San Jose, CA 95125",17108,0,8322,0,1952,1722,7,3,2.0,95125,1250000,713,2013,216352
219,429-12-033,37.3015655,-121.907467,"1320 Glen Dell Dr San Jose, CA 95125",17108,0,12312,0,1900,1651,6,2,1.0,95125,1250000,713,2017,28639
220,429-12-035,37.3015866,-121.9069512,"1312 Glen Dell Dr San Jose, CA 95125",17108,0,7410,0,1952,1700,7,3,1.5,95125,1250000,713,2016,740074
221,429-12-040,37.3012758,-121.9062689,"1321 Minnesota Av San Jose, CA 95125",17108,0,10200,0,1961,1667,6,2,2.5,95125,1250000,713,2014,73835
222,429-12-031,37.3015515,-121.908018,"1328 Glen Dell Dr San Jose, CA 95125",17108,0,7524,0,1954,1847,6,3,2.0,95125,1250000,713,1998,287511
223,429-12-043,37.3012682,-121.9070176,"1367 Minnesota Av San Jose, CA 95125",17108,0,9288,0,1964,2220,8,3,2.5,95125,1250000,713,2008,21075
224,429-12-042,37.3012756,-121.9067336,"1351 Minnesota Av San Jose, CA 95125",17108,0,9432,0,1955,2217,9,4,3.0,95125,1250000,713,2015,60756
225,429-12-046,37.3012672,-121.9077783,"1413 Minnesota Av San Jose, CA 95125",17108,0,8712,0,1955,1989,6,3,2.0,95125,1250000,713,2005,220850
226,429-12-047,37.3012254,-121.9080416,"1429 Minnesota Av San Jose, CA 95125",17108,0,8568,0,1955,1567,5,3,1.5,95125,1250000,713,2006,21075
227,429-12-048,37.3012274,-121.908253,"1445 Minnesota Av San Jose, CA 95125",17108,0,9164,0,1955,2245,7,3,2.5,95125,1250000,713,2011,592536
228,429-13-005,37.302745,-121.9075147,"1286 Ridley WY San Jose, CA 95125",17108,0,8280,0,1955,1412,5,2,2.0,95125,1250000,713,2016,133805
229,429-13-014,37.3020228,-121.9067134,"1307 Glen Dell Dr San Jose, CA 95125",17108,0,8050,0,1951,2170,6,3,2.0,95125,1250000,713,2017,41776
230,429-13-046,37.303643,-121.905513,"1225 Cherry Av San Jose, CA 95125",17108,0,6780,0,2006,2824,8,3,3.5,95125,1250000,713,2017,35808
231,429-13-054,37.302536,-121.904906,"1319 Cherry Av San Jose, CA 95125",17108,0,5500,0,1955,2019,6,4,3.0,95125,1250000,713,2014,42975
232,429-13-057,37.3021201,-121.9047437,"1253 Glen Dell Dr San Jose, CA 95125",17108,0,7140,0,1951,2382,10,4,2.5,95125,1250000,713,2015,869342
233,429-13-064,37.301701,-121.9057223,"1290 Glen Dell Dr San Jose, CA 95125",17108,0,9000,0,1952,1740,8,4,1.5,95125,1250000,713,2004,412745
234,429-13-065,37.3016749,-121.9054986,"1278 Glen Dell Dr San Jose, CA 95125",17108,0,8322,0,1951,1964,8,4,2.0,95125,1250000,713,2011,25257
235,429-13-066,37.3017153,-121.9052562,"1268 Glen Dell Dr San Jose, CA 95125",17108,0,8094,0,1951,1805,7,3,1.5,95125,1250000,713,2008,343954
236,429-13-067,37.3017261,-121.9050147,"1260 Glen Dell Dr San Jose, CA 95125",17108,0,8208,0,1950,1834,7,3,1.5,95125,1250000,713,1986,149641
237,429-13-069,37.3017054,-121.9045155,"1355 Cherry Av San Jose, CA 95125",17108,0,8892,0,1952,2093,7,4,2.0,95125,1250000,713,2017,219666
238,429-13-072,37.3013397,-121.9045969,"1265 Minnesota Av San Jose, CA 95125",17108,0,7442,0,1953,1189,5,3,1.5,95125,1250000,713,2016,20279
239,429-13-073,37.3013197,-121.905261,"1285 Minnesota Av San Jose, CA 95125",17108,0,9150,0,1951,1165,6,3,1.5,95125,1250000,713,1996,37197
240,429-13-075,37.3013352,-121.9050433,"1277 Minnesota Av San Jose, CA 95125",17108,0,7442,0,1955,1592,6,3,2.0,95125,1250000,713,2013,106465
241,429-13-076,37.3013902,-121.9043499,"1259 Minnesota Av San Jose, CA 95125",17108,0,8364,0,1916,2166,7,4,1.5,95125,1250000,713,2015,20279
242,429-13-077,37.3013475,-121.9048095,"1271 Minnesota Av San Jose, CA 95125",17108,0,7320,0,1956,1690,7,3,2.0,95125,1250000,713,2013,566358
243,429-13-085,37.302905,-121.905145,"1297 Cherry Av San Jose, CA 95125",17108,0,5304,0,2006,2244,9,4,2.5,95125,1250000,713,2010,973188
244,429-14-008,37.302173,-121.902274,"1365 Newport Av San Jose, CA 95125",17108,0,23836,0,1915,866,3,1,1.0,95125,1250000,713,2013,627872
245,429-14-024,37.3017368,-121.9039508,"1370 Cherry Av San Jose, CA 95125",17108,0,6250,0,1939,1469,6,3,1.0,95125,1250000,713,2005,614060
246,429-14-027,37.3026659,-121.904265,"1318 Cherry Av San Jose, CA 95125",17108,0,19968,0,1920,2103,7,3,2.0,95125,1250000,713,2017,1047086
247,429-14-028,37.3017951,-121.9016982,"1203 Minnesota Av San Jose, CA 95125",17108,0,6708,0,1938,2578,9,3,1.5,95125,1250000,713,2011,299123
248,429-14-029,37.3017041,-121.9021028,"1211 Minnesota Av San Jose, CA 95125",17108,0,7686,0,1949,2032,8,4,2.0,95125,1250000,713,2010,90017
249,429-15-011,37.3040928,-121.9045435,"1221 Glenn Av San Jose, CA 95125",17108,0,8184,0,1939,2149,8,3,2.0,95125,1250000,713,2013,755214
250,429-15-012,37.3039306,-121.9044607,"1229 Glenn Av San Jose, CA 95125",17108,0,7020,0,1938,1659,6,2,2.0,95125,1250000,713,2016,1275000
251,429-15-013,37.3037843,-121.9043193,"1237 Glenn Av San Jose, CA 95125",17108,0,7140,0,2007,3142,11,4,4.0,95125,1250000,713,2017,1244947
252,429-15-014,37.3036667,-121.9042343,"1243 Glenn Av San Jose, CA 95125",17108,0,5300,0,1939,1045,5,2,1.0,95125,1250000,713,1981,114465
253,429-15-015,37.3035374,-121.9042002,"1249 Glenn Av San Jose, CA 95125",17108,0,5400,0,1939,1326,7,3,2.0,95125,1250000,713,2012,137253
254,429-15-016,37.3033508,-121.9042212,"1253 Glenn Av San Jose, CA 95125",17108,0,10140,0,1929,3530,9,3,4.0,95125,1250000,713,2002,187574
255,429-15-017,37.3029819,-121.9041018,"1275 Glenn Av San Jose, CA 95125",17108,0,14410,0,1938,1607,5,2,2.0,95125,1250000,713,1999,29632
256,429-15-018,37.3032669,-121.9034535,"1280 Glenn Av San Jose, CA 95125",17108,0,6540,0,1939,3030,9,4,3.0,95125,1250000,713,2013,122496
257,429-15-019,37.3034039,-121.9035354,"1270 Glenn Av San Jose, CA 95125",17108,0,6720,0,1939,1831,6,3,2.0,95125,1250000,713,1990,365216
258,429-15-020,37.3035723,-121.9036581,"1260 Glenn Av San Jose, CA 95125",17108,0,6840,0,1939,1233,5,2,1.0,95125,1250000,713,2008,38195
259,429-15-027,37.3042408,-121.9033253,"1192 Britton Av San Jose, CA 95125",17108,0,9960,0,1936,2904,9,4,3.0,95125,1250000,713,2012,241184
260,429-15-028,37.3042516,-121.9031304,"1188 Britton Av San Jose, CA 95125",17108,0,9837,0,1936,2629,7,3,2.5,95125,1250000,713,2013,742727
261,429-15-030,37.3043638,-121.9027182,"1180 Britton Av San Jose, CA 95125",17108,0,10080,0,1938,2600,9,3,3.0,95125,1250000,713,2000,114737
262,429-15-031,37.3044986,-121.9025394,"1176 Britton Av San Jose, CA 95125",17108,0,10260,0,1936,1378,6,2,1.0,95125,1250000,713,2014,753312
263,429-15-033,37.3046203,-121.9021923,"1168 Britton Av San Jose, CA 95125",17108,0,10500,0,1937,1756,6,2,1.5,95125,1250000,713,2001,38794
264,429-15-034,37.3046839,-121.9019602,"1164 Britton Av San Jose, CA 95125",17108,0,10680,0,1936,1784,7,3,2.0,95125,1250000,713,2016,278825
265,429-15-048,37.3029591,-121.9045223,"1298 Cherry Av San Jose, CA 95125",17108,0,7400,0,1939,1850,7,4,2.0,95125,1250000,713,1973,20279
266,429-15-050,37.303712,-121.9036938,"1250 Glenn Av San Jose, CA 95125",17108,0,7076,0,1961,1737,6,3,2.0,95125,1250000,713,2014,22868
267,429-15-052,37.3043449,-121.9046676,"1209 Glenn Av San Jose, CA 95125",17108,0,10100,0,1930,2330,7,3,2.0,95125,1250000,713,2013,139998
268,429-15-058,37.3043526,-121.9015706,"1273 Coolidge Av San Jose, CA 95125",17108,0,11060,0,2000,3159,12,5,3.0,95125,1250000,713,2013,412745
269,429-15-061,37.3034723,-121.9047475,"1270 Cherry Av San Jose, CA 95125",17108,0,7840,0,1980,2027,8,3,2.0,95125,1250000,713,2010,792454
270,429-16-001,37.3043437,-121.9009488,"1282 Coolidge Av San Jose, CA 95125",17108,0,5980,0,1938,1077,5,2,1.0,95125,1250000,713,1978,58527
271,429-16-004,37.3046919,-121.9011702,"1266 Coolidge Av San Jose, CA 95125",17108,0,10206,0,1985,1554,8,4,2.0,95125,1250000,713,2007,194020
272,429-16-005,37.304881,-121.901201,"1260 Coolidge Av San Jose, CA 95125",17108,0,9840,0,1910,682,3,1,1.0,95125,1250000,713,2017,121919
273,429-16-006,37.3049821,-121.901367,"1256 Coolidge Av San Jose, CA 95125",17108,0,8200,0,2008,3490,10,3,3.5,95125,1250000,713,2013,476438
274,429-16-008,37.3053373,-121.901641,"1244 Coolidge Av San Jose, CA 95125",17108,0,8350,0,2000,3098,11,5,3.0,95125,1250000,713,2008,567334
275,429-16-021,37.3063499,-121.9003742,"1116 Meredith Av San Jose, CA 95125",17108,0,3588,0,1927,1006,6,2,1.0,95125,1250000,713,2005,18685
276,429-16-022,37.3064087,-121.9002451,"1112 Meredith Av San Jose, CA 95125",17108,0,3770,0,1908,1042,5,1,1.0,95125,1250000,713,2001,360860
277,429-16-039,37.304191,-121.900719,"1147 Brace Av San Jose, CA 95125",17108,0,5500,0,1930,1077,6,2,1.0,95125,1250000,713,2010,457605
278,429-16-040,37.30412,-121.900867,"1149 Brace Av San Jose, CA 95125",17108,0,5390,0,1938,1088,6,2,1.0,95125,1250000,713,2017,503033
279,429-16-044,37.3045679,-121.9010861,"1272 Coolidge Av San Jose, CA 95125",17108,0,7038,0,1960,2283,9,6,3.0,95125,1250000,713,2016,34610
280,429-16-046,37.3051982,-121.9015732,"1248 Coolidge Av San Jose, CA 95125",17108,0,8300,0,1961,1244,6,3,1.5,95125,1250000,713,2017,1387200
281,429-16-058,37.305044,-121.900896,"1230 Hawkhurst Pl San Jose, CA 95125",17108,0,3724,7,1980,2022,7,3,2.5,95125,766000,542,2005,238794
282,429-16-061,37.3051708,-121.9005523,"1224 Hawkhurst Pl San Jose, CA 95125",17108,0,3724,7,1980,2022,7,3,2.5,95125,766000,542,2017,531408
283,429-16-063,37.3052478,-121.9003407,"1220 Hawkhurst Pl San Jose, CA 95125",17108,0,3724,7,1980,2022,7,3,2.5,95125,766000,542,2007,55558
284,429-16-075,37.3044825,-121.8999853,"1298 Old Willow Pl San Jose, CA 95125",17108,0,3390,0,1989,1761,6,3,2.5,95125,1250000,713,2013,146442
285,429-16-077,37.3046502,-121.9001163,"1286 Old Willow Pl San Jose, CA 95125",17108,0,3390,7,1989,1761,6,3,2.5,95125,766000,542,2012,349611
286,429-16-078,37.304734,-121.90015,"1280 Old Willow Pl San Jose, CA 95125",17108,0,3390,0,1989,1761,6,3,2.5,95125,1250000,713,2009,581797
287,429-16-083,37.304394,-121.9002153,"1299 Old Willow Pl San Jose, CA 95125",17108,0,2053,0,1989,2000,6,3,2.5,95125,1250000,713,2016,317037
288,429-17-001,37.3029201,-121.9021606,"1306 Newport Av San Jose, CA 95125",17108,0,9000,0,1913,3141,10,5,3.5,95125,1250000,713,2004,660572
289,429-17-018,37.3039054,-121.8996662,"1325 Iris CT San Jose, CA 95125",17108,0,6076,0,1923,1083,6,3,1.0,95125,1250000,713,1993,16895
290,429-17-020,37.3035313,-121.8994285,"1343 Iris CT San Jose, CA 95125",17108,0,7744,0,1908,1618,6,2,2.0,95125,1250000,713,1990,301185
291,429-17-021,37.3034662,-121.8991145,"1349 Iris CT San Jose, CA 95125",17108,0,4200,0,1923,1235,6,4,1.5,95125,1250000,713,2009,593623
292,429-17-022,37.3036998,-121.8990202,"1344 Iris CT San Jose, CA 95125",17108,0,6264,0,1940,1882,6,3,2.0,95125,1250000,713,2005,532578
293,429-17-023,37.3038399,-121.8991796,"1340 Iris CT San Jose, CA 95125",17108,0,6649,0,1947,1070,5,2,1.0,95125,1250000,713,2008,131925
294,429-17-024,37.3039438,-121.8992309,"1336 Iris CT San Jose, CA 95125",17108,0,4000,0,1895,1893,8,4,2.5,95125,1250000,713,2005,636551
295,429-17-062,37.3027142,-121.9019235,"1336 Newport Av San Jose, CA 95125",17108,0,5500,0,1928,1440,7,3,2.0,95125,1250000,713,2013,610605
296,429-17-067,37.302874,-121.8996199,"1151 Minnesota Av San Jose, CA 95125",17108,0,25536,5,1897,4036,10,4,4.0,95125,1015000,302,2012,963211
297,429-17-070,37.3020963,-121.9013795,"1195 Minnesota Av San Jose, CA 95125",17108,0,12264,0,1900,2772,8,4,2.0,95125,1250000,713,2014,40400
298,429-17-088,37.3030611,-121.8994469,"1149 Minnesota Av San Jose, CA 95125",17108,0,10100,0,1998,1483,5,2,1.0,95125,1250000,713,2006,519512
299,429-17-093,37.302316,-121.900752,"1179 Minnesota Av San Jose, CA 95125",17108,0,6466,0,1947,2275,9,4,3.5,95125,1250000,713,2013,609703
300,429-17-096,37.3020522,-121.9011171,"1189 Minnesota Av San Jose, CA 95125",17108,0,6000,0,1948,824,4,2,1.0,95125,1250000,713,2005,270153
301,429-17-109,37.3037992,-121.9004585,"1144 Brace Av San Jose, CA 95125",17108,0,4660,7,1912,1444,5,2,2.0,95125,766000,542,2003,458784
302,429-17-111,37.3033948,-121.900132,"1142 Brace Av San Jose, CA 95125",17108,0,4660,7,1988,1870,6,3,2.5,95125,766000,542,2004,242527
303,429-18-004,37.303869,-121.8953695,"1031 Michigan Av San Jose, CA 95125",17108,0,7650,0,1921,1500,6,3,1.0,95125,1250000,713,2011,238999
304,429-18-005,37.3037778,-121.8954636,"1045 Michigan Av San Jose, CA 95125",17108,0,7650,0,1924,1333,7,2,1.0,95125,1250000,713,1997,55156
305,429-18-006,37.3036974,-121.895597,"1055 Michigan Av San Jose, CA 95125",17108,0,7650,0,1921,1204,6,3,1.0,95125,1250000,713,1988,210195
306,429-18-007,37.3035921,-121.8957365,"1065 Michigan Av San Jose, CA 95125",17108,0,7650,0,1924,1070,5,2,1.0,95125,1250000,713,2015,610266
307,429-18-008,37.3035256,-121.8958817,"1075 Michigan Av San Jose, CA 95125",17108,0,7803,0,1998,2679,10,4,3.0,95125,1250000,713,2012,271967
308,429-18-026,37.3038053,-121.8945729,"1002 Michigan Av San Jose, CA 95125",17108,0,5100,0,1939,1483,7,2,1.0,95125,1250000,713,2014,661208
309,429-18-044,37.3032228,-121.8955533,"1076 Michigan Av San Jose, CA 95125",17108,0,7950,0,1922,1659,8,3,1.0,95125,1250000,713,2016,1300000
310,429-18-047,37.3034175,-121.8950805,"1046 Michigan Av San Jose, CA 95125",17108,0,8150,0,1922,2415,8,3,2.0,95125,1250000,713,2013,405234
311,429-18-048,37.3035401,-121.894969,"1032 Michigan Av San Jose, CA 95125",17108,0,9075,0,1922,1568,6,3,1.0,95125,1250000,713,2016,897808
312,429-18-049,37.30365,-121.894844,"1020 Michigan Av San Jose, CA 95125",17108,0,7515,0,1923,1140,5,2,1.0,95125,1250000,713,2000,76501
313,429-18-050,37.3036758,-121.8946491,"1016 Michigan Av San Jose, CA 95125",17108,0,9240,0,1923,2013,8,4,3.0,95125,1250000,713,1996,286273
314,429-18-071,37.3045237,-121.8953903,"1010 Minnesota Av San Jose, CA 95125",17108,0,6100,0,1923,1535,7,3,2.0,95125,1250000,713,2013,217571
315,429-18-072,37.3043609,-121.8952474,"1415 Settle Av San Jose, CA 95125",17108,0,6050,0,1900,1212,7,3,2.0,95125,1250000,713,2013,538153
316,429-19-001,37.3053771,-121.8931274,"903 Michigan Av San Jose, CA 95125",17108,0,6550,0,1930,1804,7,3,1.0,95125,1250000,713,1991,116023
317,429-19-002,37.3052992,-121.89324,"911 Michigan Av San Jose, CA 95125",17108,0,6550,0,1930,1841,7,3,3.0,95125,1250000,713,2010,810702
318,429-19-003,37.3052241,-121.8933941,"919 Michigan Av San Jose, CA 95125",17108,0,6550,0,1930,2596,8,4,3.0,95125,1250000,713,2017,974100
319,429-19-013,37.3043075,-121.8946214,"997 Michigan Av San Jose, CA 95125",17108,0,4896,0,1930,1496,7,3,1.0,95125,1250000,713,2013,783789
320,429-19-014,37.3044885,-121.8947295,"1434 Settle Av San Jose, CA 95125",17108,0,4900,0,1930,1718,6,3,2.0,95125,1250000,713,2005,29038
321,429-19-016,37.3048677,-121.8947906,"990 Minnesota Av San Jose, CA 95125",17108,0,7100,0,1939,1396,6,3,1.0,95125,1250000,713,2011,332578
322,429-19-017,37.3049749,-121.8946491,"988 Minnesota Av San Jose, CA 95125",17108,0,6800,0,1930,1513,7,3,1.0,95125,1250000,713,2004,523097
323,429-19-018,37.3050532,-121.8945375,"984 Minnesota Av San Jose, CA 95125",17108,0,6550,0,1930,1428,6,2,1.0,95125,1250000,713,1973,19083
