,Parcel ID,Lat,Lng,Property address,Tax rate area,Neighborhood,Lot sq. ft.,Property class,Year built,Square feet,Rooms,Bedrooms,Bathrooms,ZIP code,Median Price(2017),Median $ per Sq. Ft.(2017),Value at Median $ per Sq. Ft.(2017)
164,429-08-034,37.3066107,-121.9027284,"1155 Coolidge Av San Jose, CA 95125",17108,0,6840,0,2009,2477,7.0,3.0,2.5,95125,1250000,713,1767544.0
165,429-08-035,37.3064589,-121.9026822,"1165 Coolidge Av San Jose, CA 95125",17108,0,6660,0,1948,2559,9.0,4.0,3.0,95125,1250000,713,1460846.4
166,429-08-036,37.3063092,-121.9026077,"1175 Coolidge Av San Jose, CA 95125",17108,0,6420,0,1947,1747,7.0,2.0,1.0,95125,1250000,713,997302.4
167,429-08-037,37.3061389,-121.9025791,"1185 Coolidge Av San Jose, CA 95125",17108,0,6180,0,1947,1602,6.0,2.0,1.5,95125,1250000,713,914527.2
168,429-08-039,37.3055317,-121.9036053,"1185 Meredith Av San Jose, CA 95125",17108,0,7215,0,1948,1787,7.0,3.0,2.0,95125,1250000,713,1020137.6
169,429-08-040,37.305716,-121.9037488,"1196 Carolyn Av San Jose, CA 95125",17108,0,7345,0,1942,2298,9.0,3.0,2.5,95125,1250000,713,1311849.6
170,429-08-041,37.305872,-121.903836,"1174 Carolyn Av San Jose, CA 95125",17108,0,7475,0,1941,2115,8.0,3.0,1.0,95125,1250000,713,1207381.6
171,429-08-042,37.306047,-121.9039142,"1162 Carolyn Av San Jose, CA 95125",17108,0,7020,0,1948,1840,10.0,4.0,2.5,95125,1250000,713,1050393.6
172,429-08-043,37.3061921,-121.903973,"1150 Carolyn Av San Jose, CA 95125",17108,0,7200,0,1942,2239,7.0,3.0,2.0,95125,1250000,713,1278168.8
173,429-08-044,37.3063347,-121.9040736,"1138 Carolyn Av San Jose, CA 95125",17108,0,7320,0,1948,2084,8.0,3.0,2.0,95125,1250000,713,1189684.8
174,429-08-049,37.306744,-121.9037993,"1185 Crescent Dr San Jose, CA 95125",17108,0,7930,0,1941,2478,9.0,4.0,2.0,95125,1250000,713,1414605.6
175,429-08-050,37.3065964,-121.9036806,"1187 Crescent Dr San Jose, CA 95125",17108,0,7076,0,1955,2200,6.0,3.0,3.0,95125,1250000,713,1255904.8
176,429-08-052,37.3062964,-121.9035735,"1191 Crescent Dr San Jose, CA 95125",17108,0,6380,0,2009,2899,8.0,3.0,2.5,95125,1250000,713,2068676.0
177,429-08-053,37.306142,-121.9035146,"1193 Crescent Dr San Jose, CA 95125",17108,0,6327,0,1941,2415,8.0,3.0,2.5,95125,1250000,713,1378641.6
178,429-08-054,37.3059974,-121.9034633,"1195 Crescent Dr San Jose, CA 95125",17108,0,6042,0,1941,1453,6.0,2.0,2.0,95125,1250000,713,829468.0
179,429-09-002,37.3048789,-121.904445,"1190 Glenn Av San Jose, CA 95125",17108,0,6500,0,1928,1234,7.0,2.0,1.0,95125,1250000,713,704448.8
180,429-09-003,37.305023,-121.9044801,"1182 Glenn Av San Jose, CA 95125",17108,0,6500,0,1928,2679,9.0,4.0,3.0,95125,1250000,713,1529349.6
181,429-09-004,37.3051391,-121.904551,"1174 Glenn Av San Jose, CA 95125",17108,0,6500,0,2006,5510,10.0,3.0,3.5,95125,1250000,713,3931840.0
182,429-09-006,37.305389,-121.904641,"1162 Glenn Av San Jose, CA 95125",17108,0,6550,0,1927,1671,7.0,3.0,2.0,95125,1250000,713,953916.8
183,429-09-009,37.305768,-121.90485,"1140 Glenn Av San Jose, CA 95125",17108,0,6600,0,1926,1896,7.0,3.0,2.5,95125,1250000,713,1082361.6
184,429-09-010,37.3058796,-121.9050043,"1134 Glenn Av San Jose, CA 95125",17108,0,6650,0,1926,1215,6.0,2.0,1.0,95125,1250000,713,693601.6
185,429-09-011,37.3059941,-121.9050754,"1122 Glenn Av San Jose, CA 95125",17108,0,6650,0,1950,2100,7.0,3.0,3.0,95125,1250000,713,1198818.4
186,429-09-013,37.3062622,-121.9051909,"1110 Glenn Av San Jose, CA 95125",17108,0,6700,0,1928,1450,6.0,3.0,2.0,95125,1250000,713,827755.2
187,429-09-020,37.3057083,-121.9043213,"1175 Carolyn Av San Jose, CA 95125",17108,0,6840,0,1942,1632,7.0,2.0,2.0,95125,1250000,713,931652.8
188,429-09-021,37.3054882,-121.9042104,"1189 Carolyn Av San Jose, CA 95125",17108,0,13680,0,1946,2331,7.0,3.0,3.5,95125,1250000,713,1330688.8
189,429-09-023,37.3050728,-121.9040785,"1199 Meredith Av San Jose, CA 95125",17108,0,9028,0,1948,1746,7.0,3.0,2.0,95125,1250000,713,996732.0
190,429-09-024,37.3044355,-121.9052994,"1198 Cherry Av San Jose, CA 95125",17108,0,6450,0,1938,1762,7.0,3.0,2.0,95125,1250000,713,1005865.6
191,429-09-025,37.3045461,-121.9053883,"1192 Cherry Av San Jose, CA 95125",17108,0,6500,0,1929,1625,7.0,3.0,1.0,95125,1250000,713,927656.8
192,429-09-027,37.3048106,-121.9055111,"1176 Cherry Av San Jose, CA 95125",17108,0,6500,0,1928,1175,5.0,2.0,1.0,95125,1250000,713,670767.2
193,429-09-030,37.3052618,-121.9057784,"1152 Cherry Av San Jose, CA 95125",17108,0,13000,0,1923,3874,11.0,6.0,3.5,95125,1250000,713,2211535.2
194,429-09-031,37.305442,-121.9058948,"1136 Cherry Av San Jose, CA 95125",17108,0,9100,0,1928,2597,8.0,3.0,1.5,95125,1250000,713,1482539.2
195,429-09-032,37.305629,-121.9059375,"1124 Cherry Av San Jose, CA 95125",17108,0,7800,0,1928,1822,7.0,3.0,2.0,95125,1250000,713,1040117.6
196,429-09-033,37.3058505,-121.9061112,"1100 Cherry Av San Jose, CA 95125",17108,0,10800,0,1924,3032,11.0,4.0,2.5,95125,1250000,713,1730865.6
197,429-09-036,37.3062207,-121.905682,"1105 Glenn Av San Jose, CA 95125",17108,0,3690,0,1926,1086,5.0,2.0,1.0,95125,1250000,713,619960.0
198,429-09-037,37.3061084,-121.9056508,"1109 Glenn Av San Jose, CA 95125",17108,0,3864,0,1926,1257,8.0,3.0,2.5,95125,1250000,713,717578.4
199,429-09-038,37.3059954,-121.9055885,"1117 Glenn Av San Jose, CA 95125",17108,0,6500,0,1928,1700,8.0,3.0,2.0,95125,1250000,713,970472.0
200,429-09-040,37.3056216,-121.9053787,"1131 Glenn Av San Jose, CA 95125",17108,0,6500,0,2012,2477,7.0,2.0,1.0,95125,1250000,713,2297807.2
201,429-09-041,37.305584,-121.905432,"1137 Glenn Av San Jose, CA 95125",17108,0,6500,0,1928,1364,6.0,2.0,1.0,95125,1250000,713,778660.8
202,429-09-042,37.3054787,-121.9053455,"1145 Glenn Av San Jose, CA 95125",17108,0,6500,0,1926,2423,9.0,4.0,2.0,95125,1250000,713,1383208.0
203,429-09-043,37.3053808,-121.9052281,"1153 Glenn Av San Jose, CA 95125",17108,0,6500,0,1926,2462,9.0,5.0,2.0,95125,1250000,713,1405472.0
204,429-09-045,37.3051158,-121.9051233,"1167 Glenn Av San Jose, CA 95125",17108,0,6500,0,1927,1867,7.0,3.0,2.0,95125,1250000,713,1065806.4
205,429-09-047,37.3048712,-121.9049692,"1181 Glenn Av San Jose, CA 95125",17108,0,6450,0,1926,1781,7.0,3.0,2.0,95125,1250000,713,1016712.0
206,429-10-003,37.304386,-121.9063653,"1180 Camino Pablo San Jose, CA 95125",17108,0,6667,0,1947,2082,8.0,3.0,1.0,95125,1250000,713,1188543.2
207,429-10-005,37.3046851,-121.9065569,"1160 Camino Pablo San Jose, CA 95125",17108,0,6667,0,1940,2280,7.0,3.0,2.0,95125,1250000,713,1301574.4
208,429-10-011,37.3057119,-121.9067136,"1260 Willow St San Jose, CA 95125",17108,0,6372,0,1947,1526,5.0,3.0,1.0,95125,1250000,713,871141.6
209,429-10-013,37.3054464,-121.9064965,"1123 Cherry Av San Jose, CA 95125",17108,0,6780,0,1951,3323,11.0,5.0,3.0,95125,1250000,713,1896988.0
210,429-10-014,37.3052942,-121.9064507,"1133 Cherry Av San Jose, CA 95125",17108,0,6780,0,1948,3001,8.0,4.0,3.5,95125,1250000,713,1713168.8
211,429-10-015,37.3051568,-121.9063557,"1143 Cherry Av San Jose, CA 95125",17108,0,6780,0,1950,2012,6.0,2.0,2.0,95125,1250000,713,1148582.4
212,429-10-018,37.3047172,-121.9061103,"1173 Cherry Av San Jose, CA 95125",17108,0,6780,0,1948,1786,6.0,3.0,2.0,95125,1250000,713,1019566.4
213,429-10-019,37.3045335,-121.9060188,"1183 Cherry Av San Jose, CA 95125",17108,0,6780,0,1951,1808,5.0,2.0,1.5,95125,1250000,713,1032125.6
214,429-10-021,37.3042323,-121.905885,"1199 Cherry Av San Jose, CA 95125",17108,0,7006,0,1948,1331,6.0,3.0,1.0,95125,1250000,713,759822.4
215,429-10-022,37.303821,-121.9070489,"1190 Camino Ramon San Jose, CA 95125",17108,0,11877,0,1951,2894,10.0,4.0,3.5,95125,1250000,713,1652086.4
216,429-10-024,37.3043883,-121.9074039,"1152 Camino Ramon San Jose, CA 95125",17108,0,10700,0,1949,2621,9.0,3.0,2.5,95125,1250000,713,1496240.0
217,429-10-025,37.3046327,-121.9075315,"1134 Camino Ramon San Jose, CA 95125",17108,0,11235,0,1948,2249,7.0,3.0,2.0,95125,1250000,713,1283877.6
218,429-10-027,37.3051411,-121.9078039,"1290 Willow St San Jose, CA 95125",17108,0,11770,0,1949,2449,7.0,2.0,2.5,95125,1250000,713,1398050.4
219,429-10-028,37.3053205,-121.9075361,"1105 Camino Pablo San Jose, CA 95125",17108,0,6634,0,1950,2866,8.0,2.0,2.5,95125,1250000,713,1636101.6
220,429-10-031,37.3048828,-121.907239,"1135 Camino Pablo San Jose, CA 95125",17108,0,6848,0,1941,1592,6.0,3.0,1.0,95125,1250000,713,908818.4
221,429-10-032,37.3047238,-121.9071725,"1145 Camino Pablo San Jose, CA 95125",17108,0,6848,0,1940,2074,7.0,4.0,2.0,95125,1250000,713,1183976.0
222,429-10-033,37.304552,-121.9070982,"1155 Camino Pablo San Jose, CA 95125",17108,0,6848,0,1940,1987,7.0,4.0,2.0,95125,1250000,713,1134310.4
223,429-10-036,37.304092,-121.9067808,"1185 Camino Pablo San Jose, CA 95125",17108,0,7062,0,1941,1851,7.0,2.0,3.0,95125,1250000,713,1056672.8
224,429-10-037,37.3039203,-121.9066775,"1195 Camino Pablo San Jose, CA 95125",17108,0,6955,0,1942,1558,6.0,3.0,2.0,95125,1250000,713,889408.8
225,429-12-001,37.302227,-121.910416,"1301 Weaver Dr San Jose, CA 95125",17108,0,12000,0,1951,2379,8.0,3.0,2.0,95125,1250000,713,1358090.4
226,429-12-004,37.3016182,-121.9099339,"1351 Weaver Dr San Jose, CA 95125",17108,0,9240,0,1951,2007,8.0,3.0,2.0,95125,1250000,713,1145728.0
227,429-12-007,37.3022794,-121.9097606,"1346 Britton Av San Jose, CA 95125",17108,0,8800,0,1951,2231,8.0,3.0,3.0,95125,1250000,713,1273601.6
228,429-12-008,37.3023336,-121.9095439,"1342 Britton Av San Jose, CA 95125",17108,0,9900,0,1951,2100,7.0,2.0,2.0,95125,1250000,713,1198818.4
229,429-04-036,37.3063746,-121.8953568,"976 Longley Av San Jose, CA 95125",17108,0,5336,0,1925,1400,6.0,3.0,1.0,95125,1250000,713,799212.0
230,429-12-010,37.3024985,-121.9090669,"1334 Britton Av San Jose, CA 95125",17108,0,11925,0,2005,3562,11.0,4.0,3.5,95125,1250000,713,2541781.0
231,429-12-015,37.3026523,-121.9081662,"1285 Ridley WY San Jose, CA 95125",17108,0,9928,0,2006,2600,8.0,4.0,3.5,95125,1250000,713,1855314.0
232,429-12-016,37.3024769,-121.9080548,"1321 Ridley WY San Jose, CA 95125",17108,0,15030,0,1994,3085,8.0,3.0,3.0,95125,1250000,713,1761121.6
233,429-12-017,37.3022988,-121.9079253,"1325 Ridley WY San Jose, CA 95125",17108,0,7200,0,1952,2034,7.0,3.0,2.5,95125,1250000,713,1161141.6
234,429-12-021,37.3020299,-121.9084328,"1333 Glen Dell Dr San Jose, CA 95125",17108,0,11220,0,1951,2204,8.0,3.0,2.0,95125,1250000,713,1258188.8
235,429-12-022,37.3019883,-121.9086372,"1337 Glen Dell Dr San Jose, CA 95125",17108,0,10560,0,1951,1429,6.0,3.0,1.5,95125,1250000,713,815767.2
236,429-12-025,37.302012,-121.909239,"1345 Glen Dell Dr San Jose, CA 95125",17108,0,8204,0,1953,2533,9.0,4.0,3.0,95125,1250000,713,1446003.2
237,429-12-029,37.3015336,-121.9085945,"1338 Glen Dell Dr San Jose, CA 95125",17108,0,12312,0,1953,3446,10.0,5.0,3.0,95125,1250000,713,1967204.0
238,429-12-009,37.3024358,-121.9093717,"1338 Britton Av San Jose, CA 95125",17108,0,10875,0,1951,1890,7.0,3.0,2.0,95125,1250000,713,1078936.8
239,429-12-030,37.3015752,-121.9082786,"1332 Glen Dell Dr San Jose, CA 95125",17108,0,8322,0,1952,1722,7.0,3.0,2.0,95125,1250000,713,983031.2
240,429-12-033,37.3015655,-121.907467,"1320 Glen Dell Dr San Jose, CA 95125",17108,0,12312,0,1900,1651,6.0,2.0,1.0,95125,1250000,713,942500.0
241,429-12-035,37.3015866,-121.9069512,"1312 Glen Dell Dr San Jose, CA 95125",17108,0,7410,0,1952,1700,7.0,3.0,1.5,95125,1250000,713,970472.0
242,429-12-038,37.3016616,-121.9062606,"1353 Camino Ramon San Jose, CA 95125",17108,0,9440,0,1951,2348,7.0,2.0,2.0,95125,1250000,713,1340393.6
243,429-12-039,37.3013184,-121.9060229,"1383 Camino Ramon San Jose, CA 95125",17108,0,11600,0,1955,1999,7.0,3.0,2.5,95125,1250000,713,1141160.8
244,429-12-040,37.3012758,-121.9062689,"1321 Minnesota Av San Jose, CA 95125",17108,0,10200,0,1961,1667,6.0,2.0,2.5,95125,1250000,713,951633.6
245,429-12-031,37.3015515,-121.908018,"1328 Glen Dell Dr San Jose, CA 95125",17108,0,7524,0,1954,1847,6.0,3.0,2.0,95125,1250000,713,1054389.6
246,429-12-043,37.3012682,-121.9070176,"1367 Minnesota Av San Jose, CA 95125",17108,0,9288,0,1964,2220,8.0,3.0,2.5,95125,1250000,713,1267322.4
247,429-12-042,37.3012756,-121.9067336,"1351 Minnesota Av San Jose, CA 95125",17108,0,9432,0,1955,2217,9.0,4.0,3.0,95125,1250000,713,1265609.6
248,429-12-046,37.3012672,-121.9077783,"1413 Minnesota Av San Jose, CA 95125",17108,0,8712,0,1955,1989,6.0,3.0,2.0,95125,1250000,713,1135452.0
249,429-12-047,37.3012254,-121.9080416,"1429 Minnesota Av San Jose, CA 95125",17108,0,8568,0,1955,1567,5.0,3.0,1.5,95125,1250000,713,894547.2
250,429-12-048,37.3012274,-121.908253,"1445 Minnesota Av San Jose, CA 95125",17108,0,9164,0,1955,2245,7.0,3.0,2.5,95125,1250000,713,1281594.4
251,429-13-005,37.302745,-121.9075147,"1286 Ridley WY San Jose, CA 95125",17108,0,8280,0,1955,1412,5.0,2.0,2.0,95125,1250000,713,806062.4
252,429-13-009,37.3030272,-121.9072655,"1235 Camino Ramon San Jose, CA 95125",17108,0,10359,0,1953,2541,7.0,4.0,3.0,95125,1250000,713,1450570.4
253,429-13-010,37.3028407,-121.9071369,"1257 Camino Ramon San Jose, CA 95125",17108,0,10000,0,1953,2561,9.0,3.0,2.0,95125,1250000,713,1461988.0
254,429-13-011,37.302606,-121.907017,"1277 Camino Ramon San Jose, CA 95125",17108,0,10000,0,1952,1944,7.0,3.0,1.0,95125,1250000,713,1109763.2
255,429-13-012,37.3024102,-121.906897,"1303 Camino Ramon San Jose, CA 95125",17108,0,9315,0,1951,2232,8.0,3.0,2.5,95125,1250000,713,1274172.8
256,429-13-013,37.3022505,-121.9067748,"1323 Camino Ramon San Jose, CA 95125",17108,0,7705,0,1953,1753,7.0,3.0,1.5,95125,1250000,713,1000728.0
257,429-13-014,37.3020228,-121.9067134,"1307 Glen Dell Dr San Jose, CA 95125",17108,0,8050,0,1951,2170,6.0,3.0,2.0,95125,1250000,713,1238779.2
258,429-13-015,37.3020883,-121.9060948,"1344 Camino Ramon San Jose, CA 95125",17108,0,7650,0,1951,1947,6.0,4.0,2.0,95125,1250000,713,1111476.0
259,429-13-021,37.3031824,-121.9067467,"1240 Camino Ramon San Jose, CA 95125",17108,0,8025,0,1956,2244,7.0,3.0,3.0,95125,1250000,713,1281023.2
260,429-13-022,37.303413,-121.906829,"1206 Camino Ramon San Jose, CA 95125",17108,0,11984,0,1954,2580,8.0,4.0,2.5,95125,1250000,713,1472834.4
261,429-13-023,37.3035711,-121.9065728,"1205 Camino Pablo San Jose, CA 95125",17108,0,7062,0,1942,2593,9.0,4.0,2.5,95125,1250000,713,1480255.2
262,429-13-026,37.303007,-121.9062077,"1243 Camino Pablo San Jose, CA 95125",17108,0,6955,0,1951,1543,6.0,3.0,1.5,95125,1250000,713,880846.4
263,429-13-027,37.3028676,-121.9061308,"1259 Camino Pablo San Jose, CA 95125",17108,0,6955,0,1951,1434,7.0,2.0,1.5,95125,1250000,713,818621.6
264,429-13-029,37.3025479,-121.9059675,"1289 Camino Pablo San Jose, CA 95125",17108,0,6955,0,1952,1646,8.0,3.0,2.0,95125,1250000,713,939645.6
265,429-13-030,37.3023941,-121.9058852,"1305 Camino Pablo San Jose, CA 95125",17108,0,6100,0,2009,3800,10.0,5.0,3.5,95125,1250000,713,2711614.0
266,429-13-040,37.3032896,-121.9057402,"1234 Camino Pablo San Jose, CA 95125",17108,0,8362,0,1951,2653,8.0,3.0,3.0,95125,1250000,713,1514507.2
267,429-13-041,37.3034438,-121.9058078,"1222 Camino Pablo San Jose, CA 95125",17108,0,7684,0,1950,3190,9.0,3.0,3.5,95125,1250000,713,1821062.4
268,429-13-042,37.3036419,-121.9059393,"1212 Camino Pablo San Jose, CA 95125",17108,0,6780,0,1948,1753,8.0,3.0,2.0,95125,1250000,713,1000728.0
269,429-13-046,37.303643,-121.905513,"1225 Cherry Av San Jose, CA 95125",17108,0,6780,0,2006,2824,8.0,3.0,3.5,95125,1250000,713,2015157.0
270,429-13-054,37.302536,-121.904906,"1319 Cherry Av San Jose, CA 95125",17108,0,5500,0,1955,2019,6.0,4.0,3.0,95125,1250000,713,1152578.4
271,429-13-057,37.3021201,-121.9047437,"1253 Glen Dell Dr San Jose, CA 95125",17108,0,7140,0,1951,2382,10.0,4.0,2.5,95125,1250000,713,1359802.4
272,429-13-064,37.301701,-121.9057223,"1290 Glen Dell Dr San Jose, CA 95125",17108,0,9000,0,1952,1740,8.0,4.0,1.5,95125,1250000,713,993306.4
273,429-13-065,37.3016749,-121.9054986,"1278 Glen Dell Dr San Jose, CA 95125",17108,0,8322,0,1951,1964,8.0,4.0,2.0,95125,1250000,713,1121180.8
274,429-13-066,37.3017153,-121.9052562,"1268 Glen Dell Dr San Jose, CA 95125",17108,0,8094,0,1951,1805,7.0,3.0,1.5,95125,1250000,713,1030412.8
275,429-13-067,37.3017261,-121.9050147,"1260 Glen Dell Dr San Jose, CA 95125",17108,0,8208,0,1950,1834,7.0,3.0,1.5,95125,1250000,713,1046968.0
276,429-13-069,37.3017054,-121.9045155,"1355 Cherry Av San Jose, CA 95125",17108,0,8892,0,1952,2093,7.0,4.0,2.0,95125,1250000,713,1194822.4
277,429-13-071,37.3033728,-121.9076621,"1215 Camino Ramon San Jose, CA 95125",17108,0,33580,0,1960,4788,7.0,3.0,3.0,95125,1250000,713,2733306.4
278,429-13-072,37.3013397,-121.9045969,"1265 Minnesota Av San Jose, CA 95125",17108,0,7442,0,1953,1189,5.0,3.0,1.5,95125,1250000,713,678759.2
279,429-13-073,37.3013197,-121.905261,"1285 Minnesota Av San Jose, CA 95125",17108,0,9150,0,1951,1165,6.0,3.0,1.5,95125,1250000,713,665058.4
280,429-13-074,37.301311,-121.9054957,"1384 Camino Ramon San Jose, CA 95125",17108,0,8680,0,1951,2076,8.0,3.0,2.0,95125,1250000,713,1185117.6
281,429-13-075,37.3013352,-121.9050433,"1277 Minnesota Av San Jose, CA 95125",17108,0,7442,0,1955,1592,6.0,3.0,2.0,95125,1250000,713,908818.4
282,429-13-076,37.3013902,-121.9043499,"1259 Minnesota Av San Jose, CA 95125",17108,0,8364,0,1916,2166,7.0,4.0,1.5,95125,1250000,713,1236496.0
283,429-13-077,37.3013475,-121.9048095,"1271 Minnesota Av San Jose, CA 95125",17108,0,7320,0,1956,1690,7.0,3.0,2.0,95125,1250000,713,964763.2
284,429-13-079,37.3031802,-121.9063459,"1229 Camino Pablo San Jose, CA 95125",17108,0,7844,0,1954,1982,6.0,2.0,2.0,95125,1250000,713,1131456.0
285,429-13-085,37.302905,-121.905145,"1297 Cherry Av San Jose, CA 95125",17108,0,5304,0,2006,2244,9.0,4.0,2.5,95125,1250000,713,1601279.0
286,429-14-008,37.302173,-121.902274,"1365 Newport Av San Jose, CA 95125",17108,0,23836,0,1915,866,3.0,1.0,1.0,95125,1250000,713,881416.8
287,429-14-024,37.3017368,-121.9039508,"1370 Cherry Av San Jose, CA 95125",17108,0,6250,0,1939,1469,6.0,3.0,1.0,95125,1250000,713,838601.6
288,429-14-027,37.3026659,-121.904265,"1318 Cherry Av San Jose, CA 95125",17108,0,19968,0,1920,2103,7.0,3.0,2.0,95125,1250000,713,1200531.2
289,429-14-028,37.3017951,-121.9016982,"1203 Minnesota Av San Jose, CA 95125",17108,0,6708,0,1938,2578,9.0,3.0,1.5,95125,1250000,713,1471692.8
290,429-14-029,37.3017041,-121.9021028,"1211 Minnesota Av San Jose, CA 95125",17108,0,7686,0,1949,2032,8.0,4.0,2.0,95125,1250000,713,1160000.0
291,429-15-006,37.303573,-121.904761,"1252 Cherry Av San Jose, CA 95125",17108,0,8250,0,1888,3814,11.0,3.0,2.5,95125,1250000,713,1632962.4
292,429-15-011,37.3040928,-121.9045435,"1221 Glenn Av San Jose, CA 95125",17108,0,8184,0,1939,2149,8.0,3.0,2.0,95125,1250000,713,1226791.2
293,429-15-012,37.3039306,-121.9044607,"1229 Glenn Av San Jose, CA 95125",17108,0,7020,0,1938,1659,6.0,2.0,2.0,95125,1250000,713,947066.4
294,429-15-013,37.3037843,-121.9043193,"1237 Glenn Av San Jose, CA 95125",17108,0,7140,0,2007,3142,11.0,4.0,4.0,95125,1250000,713,2242076.0
295,429-15-014,37.3036667,-121.9042343,"1243 Glenn Av San Jose, CA 95125",17108,0,5300,0,1939,1045,5.0,2.0,1.0,95125,1250000,713,596554.4
296,429-15-015,37.3035374,-121.9042002,"1249 Glenn Av San Jose, CA 95125",17108,0,5400,0,1939,1326,7.0,3.0,2.0,95125,1250000,713,756968.0
297,429-15-016,37.3033508,-121.9042212,"1253 Glenn Av San Jose, CA 95125",17108,0,10140,0,1929,3530,9.0,3.0,4.0,95125,1250000,713,2015156.8
298,429-15-017,37.3029819,-121.9041018,"1275 Glenn Av San Jose, CA 95125",17108,0,14410,0,1938,1607,5.0,2.0,2.0,95125,1250000,713,917381.6
299,429-15-018,37.3032669,-121.9034535,"1280 Glenn Av San Jose, CA 95125",17108,0,6540,0,1939,3030,9.0,4.0,3.0,95125,1250000,713,1729724.0
300,429-15-019,37.3034039,-121.9035354,"1270 Glenn Av San Jose, CA 95125",17108,0,6720,0,1939,1831,6.0,3.0,2.0,95125,1250000,713,1045255.2
301,429-15-020,37.3035723,-121.9036581,"1260 Glenn Av San Jose, CA 95125",17108,0,6840,0,1939,1233,5.0,2.0,1.0,95125,1250000,713,703877.6
302,429-15-027,37.3042408,-121.9033253,"1192 Britton Av San Jose, CA 95125",17108,0,9960,0,1936,2904,9.0,4.0,3.0,95125,1250000,713,1657795.2
303,429-15-028,37.3042516,-121.9031304,"1188 Britton Av San Jose, CA 95125",17108,0,9837,0,1936,2629,7.0,3.0,2.5,95125,1250000,713,1500806.4
304,429-15-030,37.3043638,-121.9027182,"1180 Britton Av San Jose, CA 95125",17108,0,10080,0,1938,2600,9.0,3.0,3.0,95125,1250000,713,1484251.2
305,429-15-031,37.3044986,-121.9025394,"1176 Britton Av San Jose, CA 95125",17108,0,10260,0,1936,1378,6.0,2.0,1.0,95125,1250000,713,786652.8
306,429-15-033,37.3046203,-121.9021923,"1168 Britton Av San Jose, CA 95125",17108,0,10500,0,1937,1756,6.0,2.0,1.5,95125,1250000,713,1002440.8
307,429-15-034,37.3046839,-121.9019602,"1164 Britton Av San Jose, CA 95125",17108,0,10680,0,1936,1784,7.0,3.0,2.0,95125,1250000,713,1278740.0
308,429-15-048,37.3029591,-121.9045223,"1298 Cherry Av San Jose, CA 95125",17108,0,7400,0,1939,1850,7.0,4.0,2.0,95125,1250000,713,1056101.6
309,429-15-050,37.303712,-121.9036938,"1250 Glenn Av San Jose, CA 95125",17108,0,7076,0,1961,1737,6.0,3.0,2.0,95125,1250000,713,991594.4
310,429-15-052,37.3043449,-121.9046676,"1209 Glenn Av San Jose, CA 95125",17108,0,10100,0,1930,2330,7.0,3.0,2.0,95125,1250000,713,1330117.6
311,429-15-058,37.3043526,-121.9015706,"1273 Coolidge Av San Jose, CA 95125",17108,0,11060,0,2000,3159,12.0,5.0,3.0,95125,1250000,713,2254207.0
312,429-15-061,37.3034723,-121.9047475,"1270 Cherry Av San Jose, CA 95125",17108,0,7840,0,1980,2027,8.0,3.0,2.0,95125,1250000,713,1157145.6
313,429-16-001,37.3043437,-121.9009488,"1282 Coolidge Av San Jose, CA 95125",17108,0,5980,0,1938,1077,5.0,2.0,1.0,95125,1250000,713,614822.4
314,429-16-004,37.3046919,-121.9011702,"1266 Coolidge Av San Jose, CA 95125",17108,0,10206,0,1985,1554,8.0,4.0,2.0,95125,1250000,713,887125.6
315,429-16-005,37.304881,-121.901201,"1260 Coolidge Av San Jose, CA 95125",17108,0,9840,0,1910,682,3.0,1.0,1.0,95125,1250000,713,389330.4
316,429-16-006,37.3049821,-121.901367,"1256 Coolidge Av San Jose, CA 95125",17108,0,8200,0,2008,3490,10.0,3.0,3.5,95125,1250000,713,2490403.0
317,429-16-008,37.3053373,-121.901641,"1244 Coolidge Av San Jose, CA 95125",17108,0,8350,0,2000,3098,11.0,5.0,3.0,95125,1250000,713,2210679.0
318,429-16-021,37.3063499,-121.9003742,"1116 Meredith Av San Jose, CA 95125",17108,0,3588,0,1927,1006,6.0,2.0,1.0,95125,1250000,713,574291.2
319,429-16-022,37.3064087,-121.9002451,"1112 Meredith Av San Jose, CA 95125",17108,0,3770,0,1908,1042,5.0,1.0,1.0,95125,1250000,713,594842.4
